id,position,age,area,sex,partner,num_child,education,service_length,study_time,commute,overtime,salary
16481,1,34,26,1,1,3,0,16,12,1.5,17.7,341.5247559
16482,2,37,22,2,0,0,0,19,1,0.6,5.6,325.1939365
16483,0,23,30,2,0,0,1,2,0,0.3,12.8,200.9531985
16484,2,39,24,2,0,0,1,19,5,1,20.9,558.3577866
16485,4,47,34,2,0,0,2,25,2,1.1,11.8,738.9424375
16486,4,51,34,1,0,0,0,33,4,1,17.4,570.0208572
16487,0,25,6,1,1,0,1,0,5,0.8,18.3,218.4538504
16488,0,24,14,2,0,0,0,6,2,0.2,8.8,174.7402476
16489,0,24,29,1,1,3,0,2,6,1.1,8.6,261.5011604
16490,1,39,27,1,0,0,2,17,8,1,21.1,317.302899
16491,2,29,13,2,1,2,2,7,6,3.1,19,440.2040199
16492,2,35,34,1,1,2,0,17,8,1.7,13.4,382.673879
16493,1,18,2,2,0,0,0,0,5,0.4,7.5,196.4351745
16494,0,23,7,1,1,0,2,0,11,0.7,14.9,206.5244672
16495,2,37,5,2,0,0,2,15,7,1.1,10.8,566.668355
16496,2,31,10,1,1,0,4,4,4,1.8,4.3,795.7772083
16497,0,25,20,1,0,0,1,5,0,0.4,20.8,200.2681617
16498,0,21,26,2,0,0,1,0,8,0.7,7,317.9301575
16499,1,27,32,2,0,0,2,5,0,0.4,1.2,182.7793359
16500,0,24,47,2,0,0,2,0,4,0.4,18.7,186.2183978
16501,0,25,45,2,0,0,0,7,2,0.2,16.7,218.9565599
16502,1,18,25,1,1,2,0,0,2,1.4,10.2,273.2423038
16503,0,29,22,1,1,1,0,11,3,1.2,10.3,222.9118571
16504,2,45,8,2,1,2,2,23,10,1.6,6.3,400.817011
16505,0,24,16,1,0,0,1,1,0,0.2,17.4,180.0784164
16506,1,34,47,2,1,0,2,12,4,1,18.3,260.4560231
16507,0,27,41,2,0,0,0,9,4,0.2,5.8,176.2752284
16508,3,48,17,2,0,0,4,21,0,1.4,10,947.9211924
16509,1,35,24,1,0,0,3,11,11,1,10.6,631.5875381
16510,1,27,18,2,1,0,1,7,1,1.4,12.8,439.9726598
16511,0,22,16,2,1,4,1,2,2,1.1,21.2,299.543432
16512,0,23,15,1,1,1,2,0,4,1.2,18.6,243.1350177
16513,2,37,30,2,0,0,1,17,6,0.7,6,264.6155959
16514,2,43,5,2,1,4,0,25,4,1.8,7.9,429.8534234
16515,0,25,9,1,1,1,2,3,1,1.2,21.4,259.5365195
16516,0,24,3,1,1,2,0,6,6,1.2,4.9,206.0254737
16517,3,51,47,1,1,2,2,29,1,1.9,13.5,497.7040631
16518,2,43,13,1,1,1,0,25,3,3.9,14.1,490.5953796
16519,2,42,5,2,0,0,4,15,5,1.3,9.7,808.1923809
16520,2,49,5,1,0,0,0,31,7,1,13.7,555.8584462
16521,0,26,34,2,1,1,3,0,0,1.2,5.9,234.5102626
16522,2,45,33,1,0,0,3,21,3,0.7,21.2,459.5839443
16523,2,42,35,2,0,0,0,24,0,0.5,8.8,359.7058585
16524,3,51,12,1,0,0,0,33,5,0.9,21.4,503.3165217
16525,2,58,32,2,0,0,2,36,6,0.7,9.8,397.4039574
16526,1,18,15,1,0,0,0,0,3,0.5,12.3,213.7316695
16527,1,37,24,1,1,1,0,19,10,1.4,15.3,345.1440816
16528,2,46,6,1,0,0,0,28,3,0.5,17.5,372.0531456
16529,1,44,25,2,1,1,1,24,0,2,10.7,521.0910973
16530,2,54,37,1,0,0,3,30,6,1.4,11.8,690.7788044
16531,0,21,3,1,1,2,0,3,3,1.2,2.8,204.9307507
16532,1,50,3,1,1,0,1,30,5,1.2,24.4,385.7011232
16533,0,23,13,2,0,0,0,5,4,0.2,16.2,236.7945592
16534,0,25,12,2,0,0,0,3,2,0.3,2,168.2995827
16535,0,23,26,2,1,1,2,0,9,1.1,12.7,203.1795095
16536,2,55,25,2,1,1,3,31,0,2.2,4.2,719.1127329
16537,0,24,44,2,1,4,0,1,6,1.1,21.2,308.4725286
16538,2,35,7,1,1,2,0,17,10,1.7,17.9,364.5514211
16539,1,41,17,2,0,0,4,14,3,1.3,1.8,700.2038273
16540,2,26,7,1,0,0,0,8,0,0.7,7.2,292.0205569
16541,3,42,46,1,0,0,2,20,8,0.6,17.6,459.6088101
16542,1,32,11,1,1,3,1,12,1,1.4,26.2,405.1399431
16543,1,51,12,2,1,5,0,33,6,1.4,19,487.5310407
16544,1,28,23,2,1,1,1,8,6,1.5,4.3,306.5753821
16545,4,48,35,2,0,0,4,3,14,1.4,10.3,1032.484903
16546,3,32,39,2,0,0,0,14,7,0.7,5.8,415.2545952
16547,0,23,16,2,1,3,1,1,0,1.1,12.4,258.5370804
16548,0,23,12,2,0,0,2,0,0,0.8,12.3,385.1035259
16549,4,48,44,2,0,0,0,30,1,0.8,10,459.9026855
16550,4,55,37,1,0,0,0,37,5,1.1,21,594.0139403
16551,0,20,33,1,0,0,0,2,2,0.2,18.9,191.728101
16552,2,30,5,1,0,0,2,8,0,0.8,23.6,337.2705267
16553,0,26,17,2,0,0,2,0,4,0.1,10.4,196.448758
16554,2,41,20,1,1,3,2,19,0,1.6,16.1,444.5150383
16555,2,43,10,2,1,0,1,23,6,1.6,5.7,564.0635714
16556,4,47,23,1,0,0,2,25,2,0.8,8.4,514.9047279
16557,2,39,12,2,0,0,3,15,4,0.4,1.6,289.266377
16558,2,56,23,1,1,1,0,38,11,2,7.3,604.193855
16559,2,36,32,2,0,0,0,18,6,0.6,5.3,266.8984234
16560,0,22,1,1,1,0,1,2,4,0.7,2.6,142.3268843
16561,4,50,9,2,1,1,2,28,6,1.9,12.7,586.902692
16562,1,26,35,2,0,0,0,5,9,0.3,5.8,213.6880411
16563,2,39,5,1,0,0,2,17,2,0.8,13,369.0246582
16564,0,23,9,2,0,0,1,1,0,0.2,1.9,151.6122284
16565,0,24,2,1,1,1,1,4,1,1.2,18,230.8337981
16566,0,22,7,2,1,0,1,0,1,0.5,5.6,159.1872331
16567,2,38,14,2,0,0,0,20,1,0.7,14.7,390.5862189
16568,0,23,32,1,1,3,0,5,2,1.2,14,249.3984673
16569,2,27,43,2,1,1,0,9,11,1.5,9,308.4420992
16570,0,21,37,2,0,0,0,3,1,0.1,10.6,176.5041902
16571,2,43,21,2,1,1,1,23,4,1.6,1.1,355.4112028
16572,2,26,11,1,0,0,0,8,1,0.4,17.7,317.8233999
16573,0,23,31,1,1,1,2,0,6,1.1,17.2,229.4102943
16574,0,22,44,1,0,0,0,4,3,0.2,10.7,171.4664688
16575,0,20,9,1,1,0,0,2,6,0.6,12.7,184.6462406
16576,3,50,23,2,1,1,1,30,13,1.8,4.7,504.7563384
16577,0,25,37,1,0,0,1,5,3,0.1,11.8,194.1503446
16578,1,21,47,1,1,0,0,2,0,1.1,1.8,353.0416466
16579,0,26,47,2,0,0,1,6,0,0.2,17.9,221.5946629
16580,0,24,1,2,1,4,0,2,3,1.3,18.8,319.182328
16581,2,50,31,2,1,0,0,32,5,1.3,13.5,401.6612624
16582,4,52,26,1,1,4,1,32,5,1.9,16.6,620.2317056
16583,0,21,36,1,0,0,1,0,3,0.1,23.9,230.1763705
16584,0,23,10,1,0,0,0,5,1,0.2,15.2,197.6304914
16585,1,33,47,1,1,3,3,9,11,1.6,21.1,307.8086858
16586,2,42,22,1,0,0,3,1,2,0.8,17.1,367.9574633
16587,0,23,42,2,0,0,0,5,4,0.1,12.9,177.5734141
16588,4,51,21,1,1,2,1,31,10,2,0,545.773381
16589,0,26,2,2,1,1,2,4,7,1.3,5.1,231.1578948
16590,2,36,33,1,1,1,0,18,7,1.6,14.7,364.0972985
16591,3,40,44,1,1,2,3,16,5,1.8,14.8,443.4497667
16592,2,46,21,1,0,0,0,28,0,0.6,11.9,407.4125746
16593,0,22,3,2,0,0,0,4,4,0.2,10.3,162.5232654
16594,0,22,28,1,0,0,1,0,1,0.2,20.2,184.7044437
16595,0,21,19,1,0,0,0,2,6,0.1,16.5,185.6516821
16596,2,40,4,1,1,2,0,22,1,1.5,13,376.888501
16597,2,48,35,2,1,5,0,30,4,1.5,13.3,528.7039107
16598,4,51,37,2,0,0,2,29,0,0.9,11.7,476.1880783
16599,0,24,24,1,0,0,1,4,1,0.2,18.8,225.2929766
16600,2,57,17,2,1,2,2,35,3,1.6,7.5,512.3424523
16601,1,30,30,2,1,3,1,10,0,1.5,12.2,361.3549539
16602,0,24,44,2,1,0,1,4,3,0.7,11.1,224.1120533
16603,1,47,7,1,0,0,1,27,4,0.7,14.6,363.3114712
16604,0,24,28,2,0,0,1,4,2,0.2,2,146.4435599
16605,3,49,30,2,1,3,2,0,2,1.8,16.9,554.9881386
16606,0,21,27,1,1,4,0,3,5,2.2,20.5,333.6195134
16607,0,26,34,1,1,4,2,4,7,1.1,20.1,249.2364355
16608,1,46,14,2,1,0,1,26,3,1.2,3.6,346.0220298
16609,0,22,9,2,1,3,0,3,0,1.3,13.3,256.6796203
16610,2,44,2,1,1,1,2,22,8,2.4,18,598.5890729
16611,0,24,40,1,1,1,0,6,2,1.2,23.6,260.6362199
16612,0,23,19,1,1,0,0,4,2,0.7,11.5,196.7507735
16613,3,58,47,2,1,4,0,40,3,2.1,9.5,537.0601125
16614,3,41,22,2,0,0,0,23,7,0.7,8.2,464.849298
16615,0,23,35,1,1,1,0,0,6,1.2,11.5,213.0135886
16616,0,25,39,1,0,0,3,0,0,0.3,19.5,250.3057069
16617,0,25,44,2,1,2,2,3,3,1.2,6.4,171.0890507
16618,3,43,6,2,0,0,0,25,8,0.8,9.4,447.5003438
16619,1,26,19,2,0,0,0,0,8,0.4,16.7,249.3632132
16620,2,34,33,2,0,0,0,16,3,0.8,10.4,291.9373769
16621,1,30,29,1,1,3,2,8,2,1.5,7.8,299.0987746
16622,0,24,29,1,1,0,0,4,12,0.7,13.3,194.3333491
16623,1,38,14,1,1,0,1,18,0,1,25.2,363.7071787
16624,3,44,39,1,1,4,2,22,8,1.9,11.2,688.1591456
16625,0,18,39,2,0,0,0,0,3,0.1,14,175.8675022
16626,0,23,42,2,0,0,2,0,5,0.3,22.7,226.513663
16627,2,30,25,2,0,0,0,12,0,0.5,23.3,298.6251039
16628,2,39,15,1,1,1,1,19,6,1.7,10.1,360.5736146
16629,1,35,44,1,0,0,4,8,2,0.5,19.6,267.346145
16630,0,24,24,1,1,2,1,4,0,1.2,12.2,248.6092966
16631,1,52,5,1,1,1,4,25,4,2.3,0.8,822.9152168
16632,0,26,44,1,1,0,1,2,5,0.7,16.6,228.2531355
16633,0,24,43,2,1,3,0,6,3,1,10.4,281.9500862
16634,1,36,23,1,1,1,0,15,6,1.4,13,323.2030049
16635,1,43,43,2,0,0,2,21,3,0.5,4.8,317.9775842
16636,0,22,4,1,1,2,1,1,0,1.4,5,211.2786125
16637,1,35,27,1,1,3,4,8,9,3.1,13.8,404.8798168
16638,0,24,16,2,0,0,0,6,1,0.2,4.3,153.309939
16639,0,25,5,2,1,3,2,0,4,1.3,9.8,266.9011558
16640,0,22,9,1,0,0,1,1,1,0.1,16.2,183.9413311
16641,0,24,21,1,0,0,0,6,3,0.4,18,223.6749415
16642,2,42,36,1,1,2,0,24,0,1.7,16.3,423.226762
16643,3,52,42,1,1,2,3,28,0,2.3,12.9,759.1263459
16644,3,52,10,2,1,1,3,28,2,2.4,10.7,816.3530168
16645,0,25,10,1,0,0,0,7,0,0.3,21.8,228.0127113
16646,1,28,9,2,0,0,0,10,8,0.6,13.4,260.1703348
16647,1,28,16,2,0,0,1,8,1,0.6,8.5,254.1668596
16648,2,54,12,2,0,0,1,34,0,1,7.2,637.0558898
16649,1,43,10,1,1,2,1,23,1,1.5,13.8,362.9937199
16650,0,26,9,1,0,0,1,6,8,0.2,12.8,183.9150167
16651,1,30,26,1,1,3,1,10,1,1.6,12.9,343.5711185
16652,4,51,14,2,0,0,3,27,5,0.9,9.8,505.8575888
16653,0,21,40,1,1,3,1,0,3,1.3,14,262.8655299
16654,0,25,3,1,0,0,0,2,0,0.2,12.7,173.5881543
16655,2,47,23,2,0,0,1,27,6,0.7,11.7,387.7798152
16656,0,25,23,2,0,0,3,0,1,0.3,12.5,181.4788914
16657,1,19,14,1,1,1,0,0,5,1.5,4.7,351.2326858
16658,2,40,8,1,1,2,2,18,9,1.7,18.7,392.4735867
16659,1,18,23,2,0,0,0,0,4,0.5,7.4,209.7580383
16660,0,23,19,1,0,0,0,5,4,0.3,12.8,198.647168
16661,3,45,16,2,1,4,2,23,9,2.2,0,662.6011069
16662,0,24,39,2,1,0,1,4,0,0.8,9,222.3354695
16663,0,25,4,2,1,4,0,7,0,1.2,13.2,281.3233448
16664,2,55,15,1,0,0,4,28,0,1.2,10.5,881.8447069
16665,0,24,19,1,0,0,0,6,6,0.1,23.8,204.5044155
16666,0,25,37,2,1,1,2,0,3,1.3,8,203.3290811
16667,1,28,17,1,0,0,0,10,0,0.3,20.5,265.8112156
16668,0,26,14,2,1,3,1,6,0,1.1,6.3,238.4088122
16669,2,46,18,2,1,1,2,24,7,2,13.5,694.7538334
16670,0,25,7,1,1,5,0,7,5,1.2,15.9,313.4054685
16671,1,34,33,2,0,0,2,12,1,0.5,16.2,308.1512792
16672,2,36,25,2,0,0,0,18,3,0.8,6.9,287.2008996
16673,2,39,23,1,1,3,4,12,4,2.3,9.4,834.4825419
16674,1,24,20,1,1,2,2,2,5,1.8,8.6,509.3842296
16675,0,24,42,1,0,0,1,4,4,0.2,18.5,197.0580654
16676,1,54,8,2,1,0,0,36,3,1.1,2.4,377.9508377
16677,0,22,41,2,1,5,1,2,6,1.1,12.5,332.9200655
16678,3,47,3,2,1,2,0,29,5,1.9,12.7,514.8266978
16679,2,46,33,2,1,3,4,19,0,2.3,5.3,786.4066649
16680,1,31,11,2,1,0,0,13,9,1.1,15.8,287.1527789
16681,2,45,43,1,0,0,2,23,8,1.2,10.6,652.1533136
16682,0,24,27,2,0,0,1,4,4,0.4,14,230.2624808
16683,0,22,35,2,0,0,0,3,0,0.1,0.9,124.1811343
16684,1,30,42,1,0,0,0,12,2,0.6,12.3,268.1733042
16685,0,21,20,1,0,0,1,0,1,0.3,15.3,190.3764019
16686,3,40,43,1,1,5,0,22,9,1.8,11,500.7959818
16687,2,33,4,2,0,0,2,11,1,0.9,10.3,616.2268833
16688,2,47,13,2,1,0,1,3,7,2.4,16,484.3403546
16689,1,24,3,2,1,2,0,6,0,1.4,9.2,288.5985205
16690,2,49,42,1,0,0,1,29,6,0.7,18.1,443.3837098
16691,2,32,36,1,0,0,3,8,5,0.6,20.4,347.65402
16692,0,23,23,2,0,0,2,0,1,0.3,13.8,189.8487617
16693,0,24,25,2,1,2,2,2,4,1.1,14.5,223.1439062
16694,0,21,41,1,1,3,1,0,2,1.1,9.7,236.2502321
16695,2,42,20,1,1,0,2,20,6,1.3,15.9,365.3903899
16696,0,23,45,2,1,1,0,5,4,1.2,10.2,192.9197072
16697,0,24,10,1,1,5,2,2,3,1.9,12.2,355.0870192
16698,0,24,26,2,0,0,0,6,0,0.1,13.9,174.5110523
16699,2,40,17,2,0,0,0,22,2,0.6,19.1,343.9136203
16700,0,25,37,1,0,0,1,5,0,0.1,19.9,207.5311219
16701,3,48,11,1,0,0,0,30,5,0.8,7.5,467.3788425
16702,3,43,22,2,0,0,2,21,5,1.1,4.9,688.6002867
16703,1,34,9,2,1,4,1,6,4,1.8,7.2,464.7190934
16704,0,21,34,2,0,0,1,0,3,0.2,18.7,186.96201
16705,4,46,5,1,1,5,1,26,7,1.7,5.5,649.1955218
16706,1,46,24,1,1,4,0,28,9,1.7,12.8,421.3686153
16707,0,25,10,1,0,0,1,5,0,0.2,13,183.2616005
16708,0,22,46,1,0,0,0,4,3,0.1,10.8,166.7610944
16709,0,25,32,1,0,0,1,5,2,0.2,14.7,173.7743036
16710,0,26,13,1,0,0,2,4,4,0.5,0.5,190.792866
16711,0,22,34,1,1,5,1,2,0,1.2,12.5,329.6592459
16712,4,45,43,1,0,0,1,25,9,1,9.3,482.2895882
16713,2,42,21,2,1,3,1,22,5,1.7,13.4,442.1754789
16714,0,25,44,1,1,6,1,2,7,1.3,18.6,334.0905492
16715,1,18,7,1,0,0,0,0,3,0.4,11.6,210.8663748
16716,1,18,2,2,0,0,0,0,8,0.7,10.6,350.2787649
16717,2,46,40,1,0,0,2,24,0,1.2,7.4,640.7389907
16718,1,36,16,2,0,0,2,14,5,0.5,13.6,299.5885926
16719,1,41,43,1,0,0,2,19,4,0.7,9.1,298.1284165
16720,4,47,41,2,0,0,4,20,9,0.9,9.4,551.1247579
16721,2,34,33,1,0,0,0,16,0,0.5,17.9,314.5996955
16722,0,23,12,2,0,0,2,0,4,0.2,5.5,173.4420394
16723,1,39,14,2,1,3,0,21,11,1.6,18.1,379.8710906
16724,0,25,12,2,0,0,1,0,3,0.4,2.1,172.596661
16725,1,18,28,1,1,3,0,0,0,1.2,13.7,295.3618076
16726,0,25,22,2,1,3,1,5,2,1.4,5.8,237.0278394
16727,0,22,26,2,1,4,1,2,0,1.7,0.8,306.478792
16728,4,50,17,1,0,0,3,26,11,1,23.5,610.4195711
16729,0,22,5,1,1,3,0,4,0,1,22.3,309.3126529
16730,2,51,29,2,0,0,0,33,3,0.9,14,359.1447013
16731,1,25,19,2,0,0,0,7,2,0.5,9.9,203.3754976
16732,3,38,24,2,0,0,1,18,0,0.8,6.8,395.5853457
16733,0,24,1,1,0,0,0,6,0,0.2,12.6,221.8626608
16734,2,36,35,2,1,6,1,16,9,2.1,9,553.9693011
16735,3,47,21,2,1,3,0,29,0,1.8,2.7,534.7889445
16736,2,34,25,2,0,0,0,16,9,0.8,9.6,290.4307401
16737,1,27,10,2,1,0,2,5,10,1.4,8.7,505.3049973
16738,4,48,13,2,0,0,2,26,2,1.7,2.7,640.0721204
16739,0,27,34,2,1,2,1,1,2,1.3,10.7,280.3092444
16740,1,31,26,1,1,1,3,7,0,2,9.6,650.542862
16741,1,43,7,1,1,1,0,25,4,1.6,15,371.687517
16742,3,47,27,1,0,0,0,29,10,2.2,19,582.2943916
16743,0,22,15,2,1,2,0,4,6,1.3,23.4,285.8197721
16744,1,37,20,1,1,2,0,19,0,1.4,12.6,351.3852662
16745,0,20,26,1,1,0,0,2,0,0.5,12.6,197.9811587
16746,3,39,41,2,1,1,2,17,4,1.8,6.9,412.3485761
16747,1,21,37,2,0,0,0,1,1,0.5,13.1,237.3726733
16748,0,19,28,1,1,0,0,0,0,0.5,19.2,217.7268261
16749,1,40,34,1,1,1,0,22,2,1.6,13.2,310.6462097
16750,1,18,10,1,0,0,0,0,6,0.4,24.2,256.7223956
16751,2,42,22,1,0,0,0,24,3,0.6,15.3,331.3215235
16752,0,27,8,1,1,1,3,3,1,1.3,21.4,256.5317037
16753,1,41,10,1,1,1,3,17,2,2.3,17.4,710.8931271
16754,0,22,2,1,0,0,1,2,2,0.3,12.1,142.4861476
16755,2,54,42,2,0,0,2,32,13,1,4.8,665.3646777
16756,0,26,28,2,1,3,0,8,2,1.2,3.2,253.2891309
16757,1,25,10,1,0,0,1,5,5,0.3,14.4,252.679129
16758,2,39,29,2,1,0,0,21,0,1.4,5.2,322.3784122
16759,3,43,14,1,1,1,0,25,0,1.8,14.9,548.5002703
16760,1,39,24,2,0,0,3,15,11,1.3,2.4,652.8578177
16761,0,25,1,1,1,0,3,0,1,0.8,11.1,237.7888473
16762,1,40,47,1,1,1,0,22,4,1.6,19.8,308.3691509
16763,0,20,13,2,1,0,0,1,8,1.4,8.2,207.1291368
16764,2,46,23,1,1,1,0,28,4,1.6,18.5,458.6559242
16765,3,37,38,1,0,0,0,19,6,0.8,14.9,441.4821051
16766,3,43,26,1,1,1,0,25,0,1.7,19.9,513.3589842
16767,2,34,31,2,1,2,1,14,5,2.2,15,530.6981869
16768,1,41,44,2,0,0,3,17,0,0.5,7.4,305.0302781
16769,2,39,40,2,1,3,1,19,8,1.6,10.3,429.7188769
16770,1,36,36,1,1,2,0,18,4,1.5,10.4,335.7813103
16771,0,23,21,2,0,0,0,5,0,0.1,0.9,148.722963
16772,0,19,18,1,0,0,0,0,6,0.2,16.4,177.8743641
16773,3,37,2,1,1,2,0,19,0,1.8,13.8,475.2344575
16774,0,24,42,2,0,0,2,0,2,0.2,8.7,176.1085296
16775,2,55,35,2,1,2,0,37,11,2,18.5,599.4017502
16776,3,42,41,1,1,0,0,24,4,1.3,12.5,458.936453
16777,0,23,7,2,1,3,0,5,0,1.2,7.9,240.2066589
16778,0,22,25,1,0,0,1,0,1,0.2,14.4,194.6990975
16779,2,45,45,2,0,0,2,23,8,1.2,11.5,665.4620048
16780,4,51,15,2,1,4,3,27,7,1.8,2.7,589.8644912
16781,2,50,16,1,0,0,1,30,3,1,11.4,561.3940099
16782,3,53,44,2,0,0,1,33,5,0.9,9.1,453.5014457
16783,0,25,12,1,0,0,2,2,7,0.1,19.4,207.7243672
16784,0,21,46,2,0,0,0,1,0,0.1,10.6,170.3858747
16785,1,36,34,1,1,1,3,12,0,1.6,16.2,314.8959257
16786,2,38,10,1,1,2,1,18,0,1.6,16.2,397.5552325
16787,0,24,47,2,0,0,0,6,4,0.2,14.1,153.0419892
16788,0,25,41,2,1,6,0,7,0,1.1,14.8,375.0755512
16789,1,52,44,2,0,0,2,30,14,0.6,9.6,336.1685365
16790,0,24,39,2,1,1,0,1,5,1.5,10.4,220.3151996
16791,0,25,17,1,1,3,3,0,5,1.3,6.5,209.9305082
16792,1,40,25,1,1,0,3,16,12,1.5,14.9,691.8192288
16793,0,22,1,1,0,0,0,3,0,0.1,13.3,185.9804288
16794,1,37,21,1,0,0,1,17,5,0.5,21.5,349.7842767
16795,2,43,12,1,0,0,0,25,8,0.8,9.5,357.7160872
16796,0,20,16,2,0,0,0,2,4,0.1,16.4,194.1010733
16797,1,33,5,1,1,3,1,13,5,1.4,15.2,358.6774471
16798,0,26,9,2,1,2,0,6,5,1.2,13.8,279.9985781
16799,4,51,31,1,0,0,0,33,3,1.2,13.5,541.2058424
16800,4,47,34,2,1,4,0,22,3,1.9,14.7,665.3465006
16801,0,24,31,2,0,0,0,6,3,0.4,9.9,182.5368589
16802,0,26,40,1,0,0,1,6,2,0.4,13.3,230.1760404
16803,0,23,15,2,1,4,0,5,8,1.2,11.2,269.7913081
16804,3,45,18,2,1,3,3,8,4,1.9,9.3,583.912542
16805,0,24,32,1,0,0,0,6,4,0.2,22.9,238.6808647
16806,2,43,47,2,0,0,1,23,9,0.9,14.3,538.1101028
16807,2,45,32,1,1,3,1,25,0,2,4,554.5028607
16808,2,33,45,1,1,2,3,9,0,1.6,9.1,369.6954786
16809,0,27,9,1,1,3,1,7,0,1.2,18.8,296.8635465
16810,0,26,7,1,0,0,1,6,2,0.5,5.5,167.8955622
16811,4,52,27,2,0,0,1,32,5,1.9,12.4,655.0730943
16812,2,43,18,1,0,0,4,16,0,0.6,15.5,353.5775102
16813,0,23,43,1,0,0,2,0,0,0.7,3.8,381.9280396
16814,1,24,5,1,0,0,0,6,3,0.5,22.4,284.9508835
16815,1,31,6,1,0,0,0,13,7,0.4,10,251.850234
16816,2,41,13,2,0,0,2,19,0,2.1,12.1,608.9319821
16817,0,24,30,1,1,1,2,1,0,1.2,17.8,205.9785296
16818,1,31,47,2,0,0,2,9,6,0.5,6,244.1043062
16819,3,42,16,2,1,1,4,15,0,1.9,11.9,455.0581238
16820,0,24,41,2,0,0,1,4,1,0.3,8.8,200.6219192
16821,2,44,8,2,1,3,0,26,0,1.6,14.5,463.28548
16822,2,42,9,2,1,1,1,22,4,1.7,18.6,414.2146932
16823,1,38,27,1,1,4,1,18,6,3,18.9,437.1711159
16824,0,21,25,2,1,2,1,0,3,1.1,7.4,241.5167736
16825,0,21,40,2,0,0,0,3,0,0.1,8.3,175.5388019
16826,4,55,2,2,1,3,2,33,2,2.1,9.6,645.5924444
16827,1,27,22,1,1,9,1,7,0,1.2,14.3,450.7803804
16828,1,37,9,1,0,0,0,19,2,0.6,17.7,303.0368933
16829,0,24,10,2,1,2,0,6,0,1.1,6.8,247.1259457
16830,4,47,4,1,0,0,0,29,0,0.8,19.2,529.5938967
16831,0,27,2,2,0,0,0,9,1,0.4,15.9,217.9662113
16832,0,22,43,1,0,0,1,0,0,0.1,10,182.6179068
16833,0,25,6,1,1,2,1,5,4,1.2,8.9,201.1452992
16834,2,24,10,2,1,3,2,2,4,2,2.1,526.5521444
16835,0,24,8,1,0,0,0,6,4,0.3,5.7,193.9594064
16836,0,20,12,1,0,0,0,0,2,0.1,13.4,181.1219055
16837,2,40,30,2,1,1,1,20,6,1.6,11.4,386.4923689
16838,2,38,31,2,0,0,1,18,0,0.5,16.4,350.3592482
16839,2,42,28,2,1,1,2,20,14,2.1,0.4,627.3492581
16840,3,35,42,1,1,4,2,13,0,2.2,17.3,634.6634851
16841,0,27,28,2,0,0,0,9,4,0.1,1.9,163.7170631
16842,0,24,1,2,0,0,1,1,4,0.3,9.3,198.7379303
16843,4,48,41,1,1,4,1,28,3,2.4,6.1,730.9139563
16844,0,24,23,2,1,3,2,1,2,1,7.7,284.4153735
16845,0,22,34,1,1,1,1,2,6,1.2,13.3,208.977188
16846,2,34,38,1,0,0,3,10,0,1.1,15,694.4360086
16847,3,41,35,2,1,2,0,23,3,1.9,14.2,503.2951304
16848,0,24,13,1,1,2,0,6,8,2.6,15.5,282.0656236
16849,1,38,33,1,1,1,1,18,3,1.3,14.1,340.3180109
16850,0,21,11,1,0,0,1,0,10,0.6,11.4,307.1339076
16851,0,25,32,1,0,0,2,2,6,0.3,15.2,195.0751422
16852,3,44,46,2,0,0,0,26,9,0.8,14.6,481.6347526
16853,4,52,25,1,1,4,2,30,5,2.3,17.1,825.1474313
16854,1,19,13,1,0,0,0,0,1,0.5,14.4,276.1594334
16855,2,38,17,1,1,3,0,20,5,1.7,15.8,412.1937152
16856,0,25,10,1,0,0,2,3,4,0.1,16.6,246.2285309
16857,0,20,19,2,0,0,0,2,1,0.1,13.7,176.7698434
16858,1,18,27,2,1,1,0,0,4,2.9,9.3,281.5387893
16859,1,23,3,2,0,0,2,0,5,0.4,3.9,191.8903795
16860,0,24,31,1,0,0,2,0,5,0.2,11.5,196.5817554
16861,0,25,29,2,0,0,0,7,0,0.1,0,142.6943158
16862,0,24,6,2,0,0,0,5,4,0.2,17.3,191.8678605
16863,1,40,25,2,1,2,0,22,9,1.5,16.9,353.2791344
16864,1,18,9,2,0,0,0,0,0,0.6,21.4,360.5684886
16865,0,23,19,1,0,0,1,3,0,0.2,17.7,186.4067794
16866,0,24,15,1,0,0,0,6,3,0.4,13.1,167.4203692
16867,0,22,17,1,1,2,1,2,0,1.2,15.5,250.9508142
16868,4,45,44,2,1,3,0,27,17,2,8.9,613.8041314
16869,1,19,29,2,0,0,0,0,1,0.8,16.5,361.6715636
16870,0,26,11,2,0,0,1,6,3,0.3,15.5,196.276987
16871,1,38,35,2,0,0,2,16,6,0.6,8.5,326.1633359
16872,2,44,21,1,0,0,1,24,8,0.7,24.5,395.3376886
16873,1,39,37,2,1,2,0,21,6,1.3,10.6,328.7192633
16874,1,24,12,1,1,2,0,6,0,1.3,12.3,294.9865533
16875,1,45,44,2,1,1,0,27,0,1.6,13.7,353.7793304
16876,0,24,27,2,1,1,0,6,1,2.6,6.7,252.781202
16877,2,54,13,2,0,0,2,32,2,1.3,13.6,417.8036656
16878,0,22,7,2,1,3,0,4,5,1.2,13.4,266.1948312
16879,0,26,6,1,0,0,3,2,8,0.3,13,163.4725873
16880,3,36,42,1,1,2,0,18,4,1.8,12,418.8151512
16881,2,52,39,1,0,0,0,34,7,0.8,17.7,430.7758203
16882,0,25,1,2,0,0,0,7,0,0.3,14.8,202.8005928
16883,2,45,14,1,1,4,1,25,9,1.6,12.9,547.5088724
